SCORES angle_constraint atom_pair_constraint chainbreak coordinate_constraint dihedral_constraint dslf_ca_dih dslf_cs_ang dslf_ss_dih dslf_ss_dst fa_atr fa_dun fa_intra_rep fa_pair fa_rep fa_sol frac_atoms_within_0.5 frac_atoms_within_1.0 frac_atoms_within_2.0 hack_elec hbond_bb_sc hbond_lr_bb hbond_sc hbond_sr_bb if_angle_constraint if_atom_pair_constraint if_chainbreak if_coordinate_constraint if_dihedral_constraint if_dslf_ca_dih if_dslf_cs_ang if_dslf_ss_dih if_dslf_ss_dst if_fa_atr if_fa_dun if_fa_intra_rep if_fa_pair if_fa_rep if_fa_sol if_hack_elec if_hbond_bb_sc if_hbond_lr_bb if_hbond_sc if_hbond_sr_bb if_omega if_p_aa_pp if_pro_close if_ref interface_delta ligand_auto_rms_no_super ligand_auto_rms_with_super ligand_centroid_travel ligand_is_touching omega p_aa_pp pro_close ref total_score
hNN_1sjw_d2n_des_1_1520 0 0 0 0 0.020453 0 0 0 0 -545.768 66.6658 1.29149 -18.6124 56.0447 255.133 0 0 0.0384615 -16.7711 -28.7664 -95.2717 -15.9012 -118.759 0 -41.3822 0 0 0 0 0 0 0 -14.7648 0 0 0.109743 3.17593 7.73322 0.017091 -0.42098 0 -0.0396931 -2.84217e-14 0 0 0 0 -45.5717 7.7979 1.14716 1.0226 1 20.6388 -26.0635 6.05321 -34.86 -494.925
hNN_1sjw_d2n_des_1_1521 0 0 0 0 3.35128 0 0 0 0 -556.551 70.6401 1.47127 -19.1488 81.1305 263.339 0 0 0.0384615 -18.3614 -30.5521 -95.2717 -21.056 -118.759 0 -41.1405 0 0 0 0 0 0 0 -23.3026 0 0 0.0400644 10.6817 12.6697 -0.0568342 -0.497117 4.12115e-13 -0.120906 7.10543e-14 0 0 0 0 -41.7265 5.57988 1.92749 2.28836 1 20.6388 -26.0635 6.05064 -34.86 -474.001
hNN_1sjw_d2n_des_1_1522 0 0 0 0 2.00242 0 0 0 0 -539.653 71.0406 1.44987 -18.1637 54.3584 250.365 0 0 0 -16.4088 -27.8171 -95.2717 -19.795 -118.759 0 -41.7509 0 0 0 0 0 0 0 -16.611 0 0 0.0373011 4.561 9.23348 -0.149742 -0.175973 4.12115e-13 -3.38736 7.10543e-14 0 0 0 0 -48.2433 8.31292 1.886 4.61524 1 20.6388 -26.0635 6.05153 -34.86 -490.884
hNN_1sjw_d2n_des_1_1523 0 0 0 0 0.137157 0 0 0 0 -542.919 68.6113 1.31041 -18.8556 53.7664 254.776 0 0.0769231 0.153846 -17.2982 -29.9925 -95.2717 -16.9145 -118.759 0 -41.4132 0 0 0 0 0 0 0 -11.0055 0 0 0.115457 0.794427 6.15198 -0.123709 -0.208183 0 -0.116922 -2.84217e-14 0 0 0 0 -45.8057 8.09677 2.23196 1.7879 1 20.6388 -26.0635 6.0549 -34.86 -495.639
hNN_1sjw_d2n_des_1_1524 0 0 0 0 0.257344 0 0 0 0 -545.332 72.9093 1.33581 -18.1255 64.7352 254.439 0 0.0384615 0.0384615 -15.8582 -27.7792 -95.2717 -14.306 -118.759 0 -41.2567 0 0 0 0 0 0 0 -15.0421 0 0 0.110262 2.3066 6.36079 0.353017 -0.375391 0 -0.151128 -2.84217e-14 0 0 0 0 -47.6947 8.28195 2.17066 2.61855 1 20.6388 -26.0635 11.4476 -34.86 -470.592
hNN_1sjw_d2n_des_1_1525 0 0 0 0 0.5841 0 0 0 0 -546.41 73.2503 1.34865 -18.8068 76.569 254.151 0 0 0.0769231 -17.4563 -29.0557 -95.2717 -17.4252 -118.759 0 -41.3001 0 0 0 0 0 0 0 -13.9679 0 0 0.0760394 2.18184 6.79812 0.0991977 -0.173722 5.68434e-14 -0.445453 1.27898e-13 0 0 0 0 -46.7319 3.9196 2.24002 2.07755 1 20.6388 -26.0635 6.05202 -34.86 -471.514
hNN_1sjw_d2n_des_1_1526 0 0 0 0 0.976701 0 0 0 0 -545.238 73.4269 1.28991 -18.8618 83.7507 251.713 0 0 0 -17.7118 -28.3689 -95.2717 -21.5123 -118.759 0 -41.176 0 0 0 0 0 0 0 -15.7522 0 0 0.0640737 3.01632 7.15197 -0.172686 -0.316825 1.42109e-14 -1.6895 1.42109e-14 0 0 0 0 -48.8748 4.43766 1.12605 3.1222 1 20.6388 -26.0635 6.05154 -34.86 -468.799
hNN_1sjw_d2n_des_1_1527 0 0 0 0 0.218508 0 0 0 0 -546.263 76.2276 1.68202 -18.9402 63.8644 254.665 0.0384615 0.153846 0.384615 -17.1927 -27.9093 -95.2717 -17.5257 -118.759 0 -40.8504 0 0 0 0 0 0 0 -16.8437 0 0 0.0610452 3.0578 9.42206 -0.177708 -0.311595 4.12115e-13 -1.37991 7.10543e-14 0 0 0 0 -47.0225 3.84849 1.47813 1.36957 1 20.6388 -26.0635 6.05139 -34.86 -479.437
hNN_1sjw_d2n_des_1_1528 0 0 0 0 0.0292729 0 0 0 0 -545.976 71.5409 1.33712 -19.1547 62.2096 251.644 0 0.0769231 0.5 -17.5423 -29.6602 -95.2717 -17.8192 -118.759 0 -40.9354 0 0 0 0 0 0 0 -17.7158 0 0 0.110557 9.01205 5.97014 -0.0117146 -0.373273 4.12115e-13 -0.0284179 7.10543e-14 0 0 0 0 -43.9718 3.22275 1.57771 1.04756 1 20.6388 -26.0635 6.05147 -34.86 -491.655
hNN_1sjw_d2n_des_1_1529 0 0 0 0 0.118104 0 0 0 0 -541.757 71.444 1.34907 -18.3045 54.2665 250.989 0 0.0384615 0.153846 -16.7927 -28.5568 -95.2717 -17.3214 -118.759 0 -41.1079 0 0 0 0 0 0 0 -15.9502 0 0 0.0321213 1.33337 7.91477 0.0530086 -0.231946 0 -0.634388 -2.84217e-14 0 0 0 0 -48.5911 4.28203 1.96372 2.53861 1 20.6388 -26.0635 11.4476 -34.86 -487.433
hNN_1sjw_d2n_des_1_1530 0 0 0 0 1.34344 0 0 0 0 -546.738 70.7804 1.33695 -18.3262 67.1542 256.814 0 0 0.0384615 -16.4934 -27.1097 -95.2717 -16.0369 -118.759 0 -41.2679 0 0 0 0 0 0 0 -20.4265 0 0 -0.00892958 7.25374 14.3839 0.108445 -0.269089 1.42109e-14 -2.95522 1.42109e-14 0 0 0 0 -43.1815 7.71092 1.89973 1.95895 1 20.6388 -26.0635 5.96053 -34.86 -475.63
hNN_1sjw_d2n_des_1_1531 0 0 0 0 0.00511522 0 0 0 0 -544.353 67.162 1.35783 -17.5048 57.3453 253.881 0 0 0 -16.9236 -26.831 -95.2717 -17.0649 -118.759 0 -41.3382 0 0 0 0 0 0 0 -15.836 0 0 0.0737654 2.60358 7.85305 -0.521299 -0.275368 4.12115e-13 -1.3461 7.10543e-14 0 0 0 0 -48.7865 6.20926 1.98256 5.64813 1 20.6388 -26.0635 5.54678 -34.86 -491.694
hNN_1sjw_d2n_des_1_1532 0 0 0 0 0.229313 0 0 0 0 -543.679 68.3175 1.28534 -18.2694 51.7654 253.085 0 0 0.0769231 -16.4304 -29.0749 -95.2717 -16.4208 -118.759 0 -41.6955 0 0 0 0 0 0 0 -18.7424 0 0 0.103561 2.10835 11.0024 -0.671022 -1.61735 0 -2.43091 -2.84217e-14 0 0 0 0 -51.9429 8.03622 0.524691 3.0542 1 20.6388 -26.0635 6.05045 -34.86 -497.456
hNN_1sjw_d2n_des_1_1533 0 0 0 0 0.0427421 0 0 0 0 -543.974 74.5977 1.33501 -19.1842 78.8088 249.731 0 0.0384615 0.0384615 -17.8618 -28.8751 -95.2717 -18.7567 -118.759 0 -41.1472 0 0 0 0 0 0 0 -14.592 0 0 0.142095 1.91243 4.24384 -0.173853 -0.508766 0 -0.185459 -2.84217e-14 0 0 0 0 -50.3088 3.98718 2.02685 2.54162 1 20.6388 -26.0635 6.0515 -34.86 -472.4
hNN_1sjw_d2n_des_1_1534 0 0 0 0 1.77529 0 0 0 0 -543.871 71.6434 1.32347 -18.971 58.1875 248.352 0 0.0384615 0.346154 -17.0971 -28.9903 -95.2717 -17.9266 -118.759 0 -41.1159 0 0 0 0 0 0 0 -16.2305 0 0 0.110524 5.22328 3.29665 0.0414833 -0.323634 0 -0.131098 -2.84217e-14 0 0 0 0 -49.1291 3.49614 1.97329 1.89028 1 20.6388 -26.0635 6.05147 -34.86 -493.837
hNN_1sjw_d2n_des_1_1535 0 0 0 0 0.0628746 0 0 0 0 -544.45 68.5459 1.23648 -18.7636 57.1517 252.361 0 0.0769231 0.269231 -16.7588 -28.392 -95.2717 -13.1089 -118.759 0 -41.0143 0 0 0 0 0 0 0 -16.3554 0 0 0.0718664 2.76117 6.81068 0.0380254 -0.179797 0 -0.133096 -2.84217e-14 0 0 0 0 -48.0009 3.82553 0.0408419 0.969549 1 20.6388 -26.0635 6.05664 -34.86 -490.374
hNN_1sjw_d2n_des_1_1536 0 0 0 0 2.74597e-07 0 0 0 0 -542.437 67.1463 1.29402 -18.6678 57.4088 253.546 0 0 0.115385 -17.018 -29.1198 -95.2717 -16.3285 -118.759 0 -41.228 0 0 0 0 0 0 0 -14.4803 0 0 0.115211 3.28868 6.41562 -0.273475 -0.281463 5.68434e-14 -0.769935 1.27898e-13 0 0 0 0 -47.2137 4.11075 0.480415 2.2834 1 20.6388 -26.0635 6.08853 -34.86 -492.402
hNN_1sjw_d2n_des_1_1537 0 0 0 0 3.13346e-06 0 0 0 0 -536.792 69.3307 1.33825 -19.1401 53.5809 250.947 0 0 0 -16.3061 -25.9977 -95.2717 -15.2248 -118.759 0 -41.9396 0 0 0 0 0 0 0 -10.5106 0 0 0.0905596 0.915296 7.44625 -0.161273 -0.169856 4.12115e-13 -1.80641 7.10543e-14 0 0 0 0 -46.1357 10.9118 1.8797 6.95191 1 20.6388 -26.0635 6.05593 -34.86 -486.523
hNN_1sjw_d2n_des_1_1538 0 0 0 0 0.0464549 0 0 0 0 -543.397 68.3173 1.30733 -18.8288 54.5805 252.119 0 0.0384615 0.269231 -17.1089 -28.2581 -95.2717 -18.7924 -118.759 0 -41.1656 0 0 0 0 0 0 0 -13.6323 0 0 0.076676 2.03385 5.70104 -0.18606 -0.234981 4.12115e-13 -1.73763 7.10543e-14 0 0 0 0 -49.1449 2.78079 2.20126 1.55319 1 20.6388 -26.0635 6.0561 -34.86 -498.272
hNN_1sjw_d2n_des_1_1539 0 0 0 0 0.0201783 0 0 0 0 -541.282 69.2387 1.34158 -18.7585 52.6359 253.627 0.0384615 0.0384615 0.153846 -17.8934 -28.3664 -95.2717 -20.8006 -118.759 0 -41.5363 0 0 0 0 0 0 0 -13.5842 0 0 0.138236 1.07272 7.85981 -0.049104 -0.173016 4.12115e-13 -0.156623 7.10543e-14 0 0 0 0 -46.4285 8.66628 1.88205 2.43041 1 20.6388 -26.0635 6.0632 -34.86 -498.49
hNN_1sjw_d2n_des_1_1540 0 0 0 0 0.539371 0 0 0 0 -546.994 74.077 1.29279 -18.9398 61.2509 254.639 0 0 0.0769231 -17.273 -26.0481 -95.2717 -16.2812 -118.759 0 -41.0023 0 0 0 0 0 0 0 -20.4445 0 0 0.00435606 4.28804 10.7844 -0.387992 -0.226344 0 -1.6187 -2.84217e-14 0 0 0 0 -48.603 7.66368 1.95668 2.47124 1 20.6388 -26.0635 6.05097 -34.86 -482.001
hNN_1sjw_d2n_des_1_1541 0 0 0 0 0.0249789 0 0 0 0 -541.498 65.8248 1.27934 -18.0975 53.6997 247.832 0 0.0384615 0.269231 -16.1995 -26.0547 -95.2717 -15.0301 -118.759 0 -41.0179 0 0 0 0 0 0 0 -15.3233 0 0 0.00336126 1.3313 5.97363 -0.14883 -0.22518 0 -0.111319 -2.84217e-14 0 0 0 0 -49.5182 3.26041 1.14069 1.7272 1 20.6388 -26.0635 6.06678 -34.86 -496.467
hNN_1sjw_d2n_des_1_1542 0 0 0 0 10.4438 0 0 0 0 -552.486 74.8229 1.4355 -18.4903 73.1569 259.221 0 0.0384615 0.192308 -17.2484 -26.3023 -95.2717 -21.2477 -118.759 0 -41.24 0 0 0 0 0 0 0 -21.3622 0 0 0.113735 18.8781 12.3164 -0.729531 -0.182092 5.68434e-14 -4.46524 1.27898e-13 0 0 0 0 -36.6708 5.80507 1.9809 2.28733 1 20.6388 -26.0635 6.05137 -34.86 -464.958
hNN_1sjw_d2n_des_1_1543 0 0 0 0 0.12807 0 0 0 0 -542.111 67.7489 1.30296 -18.5717 56.5838 252.251 0 0 0.0769231 -15.9717 -27.3046 -95.2717 -14.3451 -118.759 0 -41.3415 0 0 0 0 0 0 0 -13.3456 0 0 0.0918644 2.04351 7.14693 0.178663 -0.378818 4.12115e-13 -0.146222 7.10543e-14 0 0 0 0 -45.7512 8.24144 2.21216 0.515161 1 20.6388 -26.0635 11.4476 -34.86 -483.157
hNN_1sjw_d2n_des_1_1544 0 0 0 0 5.70785 0 0 0 0 -546.981 76.851 1.28515 -18.8976 65.5913 257.244 0 0.0769231 0.0769231 -17.3587 -25.8859 -95.2717 -18.8764 -118.759 0 -41.3794 0 0 0 0 0 0 0 -20.2504 0 0 0.112737 8.81182 12.8741 -0.970184 -0.222291 0 -2.09148 -2.84217e-14 0 0 0 0 -43.1151 5.36498 1.16925 0.958229 1 20.6388 -26.0635 6.05109 -34.86 -469.585
hNN_1sjw_d2n_des_1_1545 0 0 0 0 15.6053 0 0 0 0 -553.73 92.9091 2.0845 -18.8207 113.872 257.884 0 0.0384615 0.153846 -18.1862 -29.8807 -95.2717 -21.5433 -118.759 0 -41.4684 0 0 0 0 0 0 0 -24.0406 0 0 8.52651e-15 32.7309 12.487 0.148029 -0.215084 2.41585e-13 -2.50406 -1.42109e-14 0 0 0 0 -22.8622 7.627 1.52272 5.8489 1 20.6388 -26.0635 11.4476 -34.86 -402.673
hNN_1sjw_d2n_des_1_1546 0 0 0 0 0.67044 0 0 0 0 -541.664 70.1339 1.298 -18.261 56.3765 253.683 0 0.0769231 0.269231 -17.5906 -27.3479 -95.2717 -19.1143 -118.759 0 -41.094 0 0 0 0 0 0 0 -16.9597 0 0 0.0780643 1.06445 10.442 -0.499382 -0.273704 1.42109e-14 -3.16585 1.42109e-14 0 0 0 0 -50.4081 2.87568 1.16567 1.80683 1 20.6388 -26.0635 6.05877 -34.86 -490.072
hNN_1sjw_d2n_des_1_1547 0 0 0 0 1.76023 0 0 0 0 -547.411 75.2942 1.3315 -18.6378 68.2258 257.422 0 0 0.115385 -17.2123 -25.9051 -95.2717 -18.0212 -118.759 0 -41.299 0 0 0 0 0 0 0 -19.4726 0 0 0.119042 7.15749 11.0213 -0.782292 -0.17712 0 -3.01743 -2.84217e-14 0 0 0 0 -46.4506 7.43008 1.15694 1.85097 1 20.6388 -26.0635 6.05179 -34.86 -471.417
hNN_1sjw_d2n_des_1_1548 0 0 0 0 1.87674 0 0 0 0 -542.066 68.9124 1.32511 -18.5488 62.0499 252.892 0 0 0.0384615 -17.2765 -27.8837 -95.2717 -18.8035 -118.759 0 -41.2924 0 0 0 0 0 0 0 -15.923 0 0 0.0899139 6.07671 7.96663 -0.138198 -0.308051 4.12115e-13 -0.136172 7.10543e-14 0 0 0 0 -43.6646 8.58452 1.96672 1.24499 1 20.6388 -26.0635 6.05197 -34.86 -485.785
hNN_1sjw_d2n_des_1_1549 0 0 0 0 26.5486 0 0 0 0 -552.785 90.4811 1.49116 -18.4931 142.572 259.323 0 0 0 -18.2076 -28.1069 -95.2717 -21.7368 -118.759 0 -41.1883 0 0 0 0 0 0 0 -27.549 0 0 -0.01542 73.5452 14.9181 0.166281 -0.159957 2.41585e-13 -0.0462373 -1.42109e-14 0 0 0 0 19.6707 7.79908 2.16445 2.94584 1 20.6388 -26.0635 6.05216 -34.86 -367.177
hNN_1sjw_d2n_des_1_1550 0 0 0 0 0.202102 0 0 0 0 -533.174 66.5341 1.38597 -18.1138 51.678 249.726 0 0 0 -16.6017 -26.7426 -95.2717 -15.0989 -118.759 0 -41.3881 0 0 0 0 0 0 0 -14.0017 0 0 0.0675265 1.63047 9.01154 -0.544923 -0.218416 4.12115e-13 -1.59782 7.10543e-14 0 0 0 0 -47.0415 7.81174 1.88265 4.65756 1 20.6388 -26.0635 6.05178 -34.86 -488.468
hNN_1sjw_d2n_des_1_1551 0 0 0 0 4.11663 0 0 0 0 -541.779 74.3528 1.4775 -18.007 70.1139 254.77 0 0 0 -15.7619 -26.7359 -95.2717 -15.713 -118.759 0 -41.2928 0 0 0 0 0 0 0 -17.2792 0 0 0.0981397 16.5637 11.2207 0.430622 -0.247788 4.12115e-13 -0.13047 7.10543e-14 0 0 0 0 -30.6371 7.66358 1.83405 3.75677 1 20.6388 -26.0635 6.05113 -34.86 -461.43
hNN_1sjw_d2n_des_1_1552 0 0 0 0 0.0945066 0 0 0 0 -546.767 67.321 1.28321 -18.4633 58.3502 255.223 0 0.0384615 0.115385 -16.2851 -28.9415 -95.2717 -17.3203 -118.759 0 -41.3172 0 0 0 0 0 0 0 -17.3962 0 0 0.109594 4.00145 9.09297 0.114042 -0.183802 4.12115e-13 -0.131109 7.10543e-14 0 0 0 0 -45.7102 7.79044 0.162862 1.34802 1 20.6388 -26.0635 6.05295 -34.86 -493.767
hNN_1sjw_d2n_des_1_1553 0 0 0 0 0.20848 0 0 0 0 -546.446 68.1707 1.28112 -18.6557 55.5157 252.211 0 0.0384615 0.230769 -17.2113 -29.6769 -95.2717 -18.3335 -118.759 0 -40.9974 0 0 0 0 0 0 0 -17.2985 0 0 0.0162792 2.62562 7.99959 -0.0760298 -0.225925 0 -1.6432 -2.84217e-14 0 0 0 0 -49.5996 3.85451 0.0588885 1.99687 1 20.6388 -26.0635 6.05141 -34.86 -501.2
hNN_1sjw_d2n_des_1_1554 0 0 0 0 0.00835818 0 0 0 0 -540.192 68.2402 1.30442 -19.1852 54.2549 249.991 0 0 0.153846 -16.1682 -26.0847 -95.2717 -12.1128 -118.759 0 -41.5384 0 0 0 0 0 0 0 -13.4922 0 0 0.0917344 2.3789 7.03803 0.132279 -0.1731 0 -0.0247203 -2.84217e-14 0 0 0 0 -45.5875 8.51993 1.99996 2.46291 1 20.6388 -26.0635 6.0523 -34.86 -488.207
hNN_1sjw_d2n_des_1_1555 0 0 0 0 0.255735 0 0 0 0 -536.895 68.4937 1.30323 -18.0831 60.9829 249.804 0 0.0384615 0.0769231 -16.4876 -27.1629 -95.2717 -15.9398 -118.759 0 -41.595 0 0 0 0 0 0 0 -11.4893 0 0 0.145147 0.737621 7.02002 -0.524028 -0.215181 5.68434e-14 -2.01743 1.27898e-13 0 0 0 0 -47.9381 8.03737 1.10259 3.00594 1 20.6388 -26.0635 6.06843 -34.86 -481.976
hNN_1sjw_d2n_des_1_1556 0 0 0 0 4.60613 0 0 0 0 -545.101 68.3617 1.31078 -18.8664 58.5934 252.366 0 0 0 -16.8233 -26.8894 -95.2717 -14.1025 -118.759 0 -41.3578 0 0 0 0 0 0 0 -20.0214 0 0 -0.123072 8.29044 9.89817 -0.199812 -0.174711 4.12115e-13 -0.800882 7.10543e-14 0 0 0 0 -44.489 5.64578 1.88979 3.26913 1 20.6388 -26.0635 6.07373 -34.86 -484.786
hNN_1sjw_d2n_des_1_1557 0 0 0 0 4.3677e-07 0 0 0 0 -536.815 69.4914 1.33044 -18.1704 54.3197 246.964 0 0 0 -16.5406 -27.723 -95.2717 -13.6497 -118.759 0 -41.8338 0 0 0 0 0 0 0 -9.23166 0 0 0.0656275 0.877628 3.72734 -0.210135 -0.179598 4.12115e-13 -0.322589 7.10543e-14 0 0 0 0 -47.1071 9.58663 1.23204 8.47594 1 20.6388 -26.0635 6.05172 -34.86 -489.056
hNN_1sjw_d2n_des_1_1558 0 0 0 0 23.1966 0 0 0 0 -565.693 84.2618 1.62481 -19.4176 141.281 262.234 0 0 0.0384615 -16.9997 -28.887 -95.2717 -20.232 -118.759 0 -41.1102 0 0 0 0 0 0 0 -32.6144 0 0 3.12639e-14 41.2199 14.8313 -0.226954 -2.59401 5.68434e-14 -2.56322 1.27898e-13 0 0 0 0 -23.0575 8.49108 1.71471 7.13583 1 20.6388 -26.0635 5.98153 -34.86 -386.965
hNN_1sjw_d2n_des_1_1559 0 0 0 0 0.100514 0 0 0 0 -556.248 71.2224 1.31809 -18.1853 78.9095 260.873 0 0 0.0769231 -17.5814 -30.1361 -95.2717 -17.7338 -118.759 0 -41.4251 0 0 0 0 0 0 0 -24.2529 0 0 -0.1228 19.2042 13.1419 -0.982045 -0.314332 4.12115e-13 -0.857298 7.10543e-14 0 0 0 0 -35.6084 6.2234 1.07581 2.61845 1 20.6388 -26.0635 2.33729 -34.86 -479.439
hNN_1sjw_d2n_des_1_1560 0 0 0 0 0.0317818 0 0 0 0 -542.776 66.2569 1.30746 -18.4025 53.5292 252.639 0 0 0 -16.7927 -27.1785 -95.2717 -16.6783 -118.759 0 -41.3484 0 0 0 0 0 0 0 -12.3839 0 0 0.100891 1.36754 4.98789 -0.29008 -0.130345 4.12115e-13 -0.12275 7.10543e-14 0 0 0 0 -47.8191 5.27753 2.01719 4.24225 1 20.6388 -26.0635 6.06385 -34.86 -496.314
hNN_1sjw_d2n_des_1_1561 0 0 0 0 5.60485e-07 0 0 0 0 -540.244 67.1439 1.32195 -18.5699 53.1304 249.607 0 0 0.0769231 -16.4905 -27.2389 -95.2717 -16.7591 -118.759 0 -41.39 0 0 0 0 0 0 0 -12.4393 0 0 0.0908737 2.0334 4.29378 -0.0231317 -0.171288 4.12115e-13 -0.109659 7.10543e-14 0 0 0 0 -47.7153 3.8653 1.11079 2.7644 1 20.6388 -26.0635 6.07696 -34.86 -496.337
hNN_1sjw_d2n_des_1_1562 0 0 0 0 1.96094 0 0 0 0 -558.822 73.5843 2.11493 -18.5606 83.6109 261.623 0 0 0.0769231 -17.5875 -26.2985 -95.2717 -19.0249 -118.759 0 -40.7628 0 0 0 0 0 0 0 -26.8114 0 0 0.097387 14.327 14.2276 -0.86407 -0.380161 5.68434e-14 -3.14712 1.27898e-13 0 0 0 0 -43.3135 5.23891 1.97186 3.20992 1 20.6388 -26.0635 6.05133 -34.86 -465.663
hNN_1sjw_d2n_des_1_1563 0 0 0 0 0.0890699 0 0 0 0 -549.148 69.0422 1.28314 -19.4552 58.4317 254.641 0 0.0384615 0.346154 -18.5517 -27.7665 -95.2717 -20.8747 -118.759 0 -41.1637 0 0 0 0 0 0 0 -14.6763 0 0 0.104263 2.4779 5.46134 -0.212489 -0.237893 0 -0.152082 -2.84217e-14 0 0 0 0 -48.3989 3.90166 0.0304964 1.30874 1 20.6388 -26.0635 11.4476 -34.86 -495.176
hNN_1sjw_d2n_des_1_1564 0 0 0 0 9.63543e-07 0 0 0 0 -530.88 66.3124 1.31838 -18.7273 52.7942 247.257 0 0 0 -17.4953 -27.6902 -95.2717 -15.8425 -118.759 0 -42.6449 0 0 0 0 0 0 0 -5.01942 0 0 -1.42109e-14 0.327678 4.39302 -0.594713 -1.00702 4.12115e-13 3.55271e-15 7.10543e-14 0 0 0 0 -44.5453 14.5124 0.242553 12.3112 1 20.6388 -26.0635 6.08449 -34.86 -491.184
hNN_1sjw_d2n_des_1_1565 0 0 0 0 0.0170179 0 0 0 0 -548.651 73.5235 1.46832 -19.0711 72.3893 252.94 0 0 0.384615 -17.29 -28.6315 -95.2717 -16.7961 -118.759 0 -41.008 0 0 0 0 0 0 0 -18.7875 0 0 0.0957395 1.92075 6.99113 -0.211951 -0.191151 4.12115e-13 -0.209386 7.10543e-14 0 0 0 0 -51.4004 3.72806 1.93714 1.96236 1 20.6388 -26.0635 5.96166 -34.86 -478.454
hNN_1sjw_d2n_des_1_1566 0 0 0 0 0.714991 0 0 0 0 -539.312 68.1537 1.3344 -19.1508 55.9596 252.606 0 0.0384615 0.115385 -17.7806 -28.894 -95.2717 -22.421 -118.759 0 -41.2987 0 0 0 0 0 0 0 -12.6776 0 0 0.0859006 2.29435 7.17616 -0.221456 -0.321095 0 -2.09555 -2.84217e-14 0 0 0 0 -47.058 7.46218 1.994 0.497053 1 20.6388 -26.0635 6.05267 -34.86 -497.052
hNN_1sjw_d2n_des_1_1567 0 0 0 0 0.0222074 0 0 0 0 -551.064 68.5263 1.27673 -17.6472 71.6734 256.968 0 0 0.0384615 -16.8988 -28.4974 -95.2717 -18.0563 -118.759 0 -40.7695 0 0 0 0 0 0 0 -21.0447 0 0 -0.0820235 6.11092 12.1524 -0.449538 -0.43238 5.68434e-14 -2.75427 1.27898e-13 0 0 0 0 -47.2691 6.48281 0.581332 2.13748 1 20.6388 -26.0635 6.05075 -34.86 -481.96
hNN_1sjw_d2n_des_1_1568 0 0 0 0 3.96324 0 0 0 0 -549.665 73.778 1.29483 -19.1199 59.352 253.235 0 0 0 -17.2706 -29.2429 -95.2717 -17.619 -118.759 0 -41.1686 0 0 0 0 0 0 0 -17.53 0 0 0.110578 4.98058 4.94994 -0.182125 -0.326847 0 -0.131421 -2.84217e-14 0 0 0 0 -49.2979 3.87033 1.21263 3.22368 1 20.6388 -26.0635 6.05096 -34.86 -489.559
hNN_1sjw_d2n_des_1_1569 0 0 0 0 0.030576 0 0 0 0 -541.705 72.83 1.36704 -19.2549 59.1933 252.589 0 0 0.0769231 -17.0286 -26.4165 -95.2717 -15.9889 -118.759 0 -41.5217 0 0 0 0 0 0 0 -14.7157 0 0 0.0904218 2.45732 7.60269 -0.526001 -0.228399 0 -0.615684 -2.84217e-14 0 0 0 0 -47.4571 8.58328 1.57837 3.66682 1 20.6388 -26.0635 6.05326 -34.86 -482.645
hNN_1sjw_d2n_des_1_1570 0 0 0 0 0.0576668 0 0 0 0 -545.47 83.9878 1.29423 -18.0692 94.0891 252.177 0 0.0384615 0.115385 -17.4268 -27.6231 -95.2717 -17.6584 -118.759 0 -41.0792 0 0 0 0 0 0 0 -14.1889 0 0 0.0565918 1.65479 7.94153 -0.354851 -0.277017 4.12115e-13 -3.42842 7.10543e-14 0 0 0 0 -49.6755 5.01216 1.2871 3.13262 1 20.6388 -26.0635 11.4476 -34.86 -437.509
hNN_1sjw_d2n_des_1_1571 0 0 0 0 0.10219 0 0 0 0 -540.219 69.1787 1.34067 -18.5723 57.9592 250.417 0 0 0.115385 -16.5417 -27.1142 -95.2717 -16.739 -118.759 0 -41.2729 0 0 0 0 0 0 0 -9.69233 0 0 0.109963 1.33234 3.72877 -0.368027 -0.259437 4.12115e-13 -0.656354 7.10543e-14 0 0 0 0 -47.078 3.50799 1.98254 2.51615 1 20.6388 -26.0635 11.4476 -34.86 -483.055
hNN_1sjw_d2n_des_1_1572 0 0 0 0 0.0725814 0 0 0 0 -542.564 70.7523 1.33565 -18.5695 61.1994 251.069 0.0384615 0.0384615 0.346154 -17.4522 -29.0956 -95.2717 -20.1034 -118.759 0 -40.9107 0 0 0 0 0 0 0 -14.8207 0 0 0.0904117 5.2513 5.79209 0.0784289 -0.218372 0 -2.03497 -2.84217e-14 0 0 0 0 -46.7725 3.68666 1.9908 1.35086 1 20.6388 -26.0635 11.4476 -34.86 -486.222
hNN_1sjw_d2n_des_1_1573 0 0 0 0 0.012589 0 0 0 0 -540.527 65.9026 1.28876 -17.7103 57.704 249.413 0 0 0 -16.2076 -27.1786 -95.2717 -16.1928 -118.759 0 -41.4181 0 0 0 0 0 0 0 -14.917 0 0 0.0360745 3.83755 5.8045 -0.0595318 -0.227835 0 -0.147741 -2.84217e-14 0 0 0 0 -47.0921 5.6939 1.86761 4.79644 1 20.6388 -26.0635 6.06018 -34.86 -491.75
